,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Month,Year
208,CA-2018-135860,2018-01-12,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Office Supplies,Binders,15.92,January,2018
209,CA-2018-135860,2018-01-12,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Office Supplies,Fasteners,52.29,January,2018
210,CA-2018-135860,2018-01-12,Standard Class,JH-15985,Joseph Holt,Consumer,Michigan,Office Supplies,Storage,91.99,January,2018
211,CA-2016-101007,2016-09-02,Second Class,MS-17980,Michael Stewart,Corporate,Texas,Technology,Accessories,20.8,September,2016
212,CA-2016-146262,2016-02-01,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,Office Supplies,Labels,23.68,February,2016
213,CA-2016-146262,2016-02-01,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,Furniture,Bookcases,452.45,February,2016
214,CA-2016-146262,2016-02-01,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,Technology,Phones,62.982,February,2016
215,CA-2016-146262,2016-02-01,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,Technology,Machines,1188.0,February,2016
216,CA-2016-146262,2016-02-01,Standard Class,VW-21775,Victoria Wilson,Corporate,Ohio,Technology,Accessories,89.584,February,2016
217,CA-2017-130162,2017-10-28,Standard Class,JH-15910,Jonathan Howell,Consumer,California,Office Supplies,Storage,93.06,October,2017
218,CA-2017-130162,2017-10-28,Standard Class,JH-15910,Jonathan Howell,Consumer,California,Technology,Phones,302.376,October,2017
219,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Office Supplies,Fasteners,5.584,December,2016
220,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Office Supplies,Paper,22.704,December,2016
221,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Office Supplies,Binders,19.776,December,2016
222,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Furniture,Furnishings,72.704,December,2016
223,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Technology,Machines,479.988,December,2016
224,CA-2016-169397,2016-12-24,First Class,JB-15925,Joni Blumstein,Consumer,Ohio,Office Supplies,Art,27.168,December,2016
225,CA-2016-163055,2016-09-08,Standard Class,DS-13180,David Smith,Corporate,Michigan,Office Supplies,Art,2.2,September,2016
226,CA-2016-163055,2016-09-08,Standard Class,DS-13180,David Smith,Corporate,Michigan,Furniture,Tables,622.45,September,2016
227,CA-2016-163055,2016-09-08,Standard Class,DS-13180,David Smith,Corporate,Michigan,Office Supplies,Storage,21.98,September,2016
228,US-2016-145436,2016-02-28,Standard Class,VD-21670,Valerie Dominguez,Consumer,Tennessee,Furniture,Chairs,161.568,February,2016
229,US-2016-145436,2016-02-28,Standard Class,VD-21670,Valerie Dominguez,Consumer,Tennessee,Furniture,Chairs,389.696,February,2016
230,US-2015-156216,2015-09-13,Standard Class,EA-14035,Erin Ashbrook,Corporate,North Carolina,Office Supplies,Binders,18.648,September,2015
231,US-2018-100930,2018-07-04,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,Furniture,Tables,233.86,July,2018
232,US-2018-100930,2018-07-04,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,Furniture,Tables,620.6145,July,2018
233,US-2018-100930,2018-07-04,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,Office Supplies,Binders,5.328,July,2018
234,US-2018-100930,2018-07-04,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,Furniture,Furnishings,258.072,July,2018
235,US-2018-100930,2018-07-04,Standard Class,CS-12400,Christopher Schild,Home Office,Florida,Technology,Accessories,617.976,July,2018
236,CA-2018-160514,2018-12-11,Standard Class,DB-13120,David Bremer,Corporate,California,Office Supplies,Paper,10.56,December,2018
237,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Office Supplies,Paper,25.92,April,2017
238,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,419.68,April,2017
239,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,11.688,April,2017
240,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Technology,Phones,31.984,April,2017
241,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Furniture,Tables,177.225,April,2017
242,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,4.044,April,2017
243,CA-2017-157749,2017-04-06,Second Class,KL-16645,Ken Lonsdale,Consumer,Illinois,Office Supplies,Art,7.408,April,2017
244,CA-2015-131926,2015-01-06,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Furniture,Chairs,2001.86,January,2015
245,CA-2015-131926,2015-01-06,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Office Supplies,Storage,166.72,January,2015
246,CA-2015-131926,2015-01-06,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Office Supplies,Paper,47.88,January,2015
247,CA-2015-131926,2015-01-06,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Office Supplies,Appliances,1503.25,January,2015
248,CA-2015-131926,2015-01-06,Second Class,DW-13480,Dianna Wilson,Home Office,Minnesota,Office Supplies,Paper,25.92,January,2015
249,CA-2017-154739,2017-10-12,Second Class,LH-17155,Logan Haushalter,Consumer,California,Furniture,Chairs,321.568,October,2017
250,CA-2017-145625,2017-11-09,Standard Class,KC-16540,Kelly Collister,Consumer,California,Office Supplies,Paper,7.61,November,2017
251,CA-2017-145625,2017-11-09,Standard Class,KC-16540,Kelly Collister,Consumer,California,Technology,Accessories,3347.37,November,2017
252,CA-2017-146941,2017-10-12,First Class,DL-13315,Delfina Latchford,Consumer,New York,Office Supplies,Storage,80.58,October,2017
253,CA-2017-146941,2017-10-12,First Class,DL-13315,Delfina Latchford,Consumer,New York,Office Supplies,Envelopes,361.92,October,2017
254,US-2016-159982,2016-11-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Furniture,Furnishings,12.132,November,2016
255,US-2016-159982,2016-11-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Office Supplies,Storage,82.368,November,2016
256,US-2016-159982,2016-11-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Office Supplies,Storage,53.92,November,2016
257,US-2016-159982,2016-11-28,Standard Class,DR-12880,Dan Reichenbach,Corporate,Illinois,Technology,Phones,647.904,November,2016
258,CA-2018-163139,2018-01-12,Second Class,CC-12670,Craig Carreira,Consumer,New York,Technology,Accessories,20.37,January,2018
259,CA-2018-163139,2018-01-12,Second Class,CC-12670,Craig Carreira,Consumer,New York,Office Supplies,Storage,221.55,January,2018
260,CA-2018-163139,2018-01-12,Second Class,CC-12670,Craig Carreira,Consumer,New York,Office Supplies,Binders,17.52,January,2018
261,US-2018-155299,2018-08-06,Standard Class,Dl-13600,Dorris liebe,Corporate,Texas,Office Supplies,Appliances,1.624,August,2018
262,US-2015-106992,2015-09-19,Second Class,SB-20290,Sean Braxton,Corporate,Texas,Technology,Machines,3059.982,September,2015
263,US-2015-106992,2015-09-19,Second Class,SB-20290,Sean Braxton,Corporate,Texas,Technology,Machines,2519.958,September,2015
264,CA-2017-125318,2017-06-06,Standard Class,RC-19825,Roy Collins,Consumer,Illinois,Technology,Phones,328.224,June,2017
265,CA-2016-155040,2016-10-11,Standard Class,AH-10210,Alan Hwang,Consumer,California,Technology,Accessories,79.9,October,2016
266,CA-2018-136826,2018-06-16,Standard Class,CB-12535,Claudia Bergmann,Corporate,North Carolina,Office Supplies,Art,14.016,June,2018
267,CA-2017-111010,2017-01-22,Standard Class,PG-18895,Paul Gonzalez,Consumer,New Jersey,Office Supplies,Fasteners,7.56,January,2017
268,US-2018-145366,2018-09-12,Standard Class,CA-12310,Christine Abelman,Corporate,Ohio,Office Supplies,Storage,37.208,September,2018
269,US-2018-145366,2018-09-12,Standard Class,CA-12310,Christine Abelman,Corporate,Ohio,Office Supplies,Envelopes,57.576,September,2018
270,CA-2018-163979,2018-12-28,Second Class,KH-16690,Kristen Hastings,Corporate,California,Office Supplies,Storage,725.84,December,2018
271,CA-2016-155334,2016-07-30,First Class,HA-14920,Helen Andreada,Consumer,California,Technology,Accessories,209.93,July,2016
272,CA-2016-155334,2016-07-30,First Class,HA-14920,Helen Andreada,Consumer,California,Furniture,Furnishings,5.28,July,2016
273,CA-2016-155334,2016-07-30,First Class,HA-14920,Helen Andreada,Consumer,California,Office Supplies,Binders,10.92,July,2016
274,CA-2018-118136,2018-09-16,First Class,BB-10990,Barry Blumstein,Corporate,California,Office Supplies,Paper,8.82,September,2018
275,CA-2018-118136,2018-09-16,First Class,BB-10990,Barry Blumstein,Corporate,California,Office Supplies,Art,5.98,September,2018
276,CA-2018-132976,2018-10-13,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,11.648,October,2018
277,CA-2018-132976,2018-10-13,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,18.176,October,2018
278,CA-2018-132976,2018-10-13,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Storage,59.712,October,2018
279,CA-2018-132976,2018-10-13,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Labels,24.84,October,2018
280,US-2016-161991,2016-09-26,Second Class,SC-20725,Steven Cartwright,Consumer,Texas,Office Supplies,Binders,2.08,September,2016
281,US-2016-161991,2016-09-26,Second Class,SC-20725,Steven Cartwright,Consumer,Texas,Technology,Phones,1114.4,September,2016
282,CA-2016-130890,2016-02-11,Standard Class,JO-15280,Jas O'Carroll,Consumer,California,Furniture,Tables,1038.84,February,2016
283,CA-2016-130883,2016-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,141.76,September,2016
284,CA-2016-130883,2016-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,Oregon,Technology,Accessories,239.8,September,2016
285,CA-2016-130883,2016-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,31.104,September,2016
286,CA-2017-112697,2017-12-18,Second Class,AH-10195,Alan Haines,Corporate,Florida,Office Supplies,Binders,254.058,December,2017
287,CA-2017-112697,2017-12-18,Second Class,AH-10195,Alan Haines,Corporate,Florida,Office Supplies,Appliances,194.528,December,2017
288,CA-2017-112697,2017-12-18,Second Class,AH-10195,Alan Haines,Corporate,Florida,Office Supplies,Supplies,961.48,December,2017
289,CA-2017-110772,2017-11-20,Second Class,NZ-18565,Nick Zandusky,Home Office,Ohio,Office Supplies,Fasteners,19.096,November,2017
290,CA-2017-110772,2017-11-20,Second Class,NZ-18565,Nick Zandusky,Home Office,Ohio,Office Supplies,Labels,18.496,November,2017
291,CA-2017-110772,2017-11-20,Second Class,NZ-18565,Nick Zandusky,Home Office,Ohio,Technology,Accessories,255.984,November,2017
292,CA-2017-110772,2017-11-20,Second Class,NZ-18565,Nick Zandusky,Home Office,Ohio,Furniture,Bookcases,86.97,November,2017
293,CA-2015-111451,2015-12-26,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,300.416,December,2015
294,CA-2015-111451,2015-12-26,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado,Furniture,Chairs,230.352,December,2015
295,CA-2015-111451,2015-12-26,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,218.352,December,2015
296,CA-2015-111451,2015-12-26,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado,Office Supplies,Binders,78.6,December,2015
297,CA-2015-111451,2015-12-26,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado,Office Supplies,Fasteners,27.552,December,2015
298,CA-2017-142545,2017-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,32.4,October,2017
299,CA-2017-142545,2017-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Storage,1082.48,October,2017
300,CA-2017-142545,2017-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,56.91,October,2017
301,CA-2017-142545,2017-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,New Jersey,Furniture,Furnishings,77.6,October,2017
302,CA-2017-142545,2017-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Binders,14.28,October,2017
303,US-2018-152380,2018-11-19,Standard Class,JH-15910,Jonathan Howell,Consumer,Illinois,Furniture,Tables,219.075,November,2018
304,CA-2016-144253,2016-04-05,Second Class,AS-10225,Alan Schoenberger,Corporate,New York,Furniture,Furnishings,26.8,April,2016
305,CA-2015-130960,2015-12-30,Standard Class,KB-16600,Ken Brennan,Corporate,Michigan,Office Supplies,Art,9.84,December,2015
306,CA-2015-111003,2015-01-06,Standard Class,CR-12625,Corey Roper,Home Office,New Jersey,Office Supplies,Binders,45.48,January,2015
307,CA-2015-111003,2015-01-06,Standard Class,CR-12625,Corey Roper,Home Office,New Jersey,Office Supplies,Art,289.2,January,2015
308,CA-2018-126774,2018-04-15,First Class,SH-20395,Shahid Hopkins,Consumer,Virginia,Office Supplies,Art,4.89,April,2018
309,CA-2017-142902,2017-12-09,Second Class,BP-11185,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,15.136,December,2017
310,CA-2017-142902,2017-12-09,Second Class,BP-11185,Ben Peterman,Corporate,Colorado,Furniture,Chairs,466.768,December,2017
311,CA-2017-142902,2017-12-09,Second Class,BP-11185,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,15.232,December,2017
312,CA-2017-142902,2017-12-09,Second Class,BP-11185,Ben Peterman,Corporate,Colorado,Office Supplies,Labels,6.264,December,2017
313,CA-2015-120887,2015-09-27,Standard Class,TS-21205,Thomas Seio,Corporate,New Jersey,Furniture,Furnishings,87.54,September,2015
314,CA-2015-167850,2015-09-08,Standard Class,AG-10525,Andy Gerbode,Corporate,Florida,Technology,Phones,178.384,September,2015
315,CA-2015-167850,2015-09-08,Standard Class,AG-10525,Andy Gerbode,Corporate,Florida,Office Supplies,Paper,15.552,September,2015
316,CA-2015-164259,2015-12-28,First Class,SP-20860,Sung Pak,Corporate,Pennsylvania,Office Supplies,Art,99.136,December,2015
317,CA-2015-164973,2015-04-11,Standard Class,NM-18445,Nathan Mautz,Home Office,New York,Furniture,Chairs,135.882,April,2015
318,CA-2015-164973,2015-04-11,Standard Class,NM-18445,Nathan Mautz,Home Office,New York,Technology,Machines,3991.98,April,2015
319,CA-2015-164973,2015-04-11,Standard Class,NM-18445,Nathan Mautz,Home Office,New York,Technology,Phones,275.94,April,2015
320,CA-2015-164973,2015-04-11,Standard Class,NM-18445,Nathan Mautz,Home Office,New York,Technology,Accessories,360.0,April,2015
321,CA-2015-164973,2015-04-11,Standard Class,NM-18445,Nathan Mautz,Home Office,New York,Office Supplies,Storage,43.57,April,2015
322,CA-2015-156601,2015-09-19,Standard Class,FA-14230,Frank Atkinson,Corporate,California,Office Supplies,Fasteners,7.16,September,2015
323,CA-2017-162138,2017-04-23,Standard Class,GK-14620,Grace Kelly,Corporate,California,Office Supplies,Binders,251.52,April,2017
324,CA-2017-162138,2017-04-23,Standard Class,GK-14620,Grace Kelly,Corporate,California,Technology,Accessories,99.99,April,2017
325,CA-2018-153339,2018-03-11,Second Class,DJ-13510,Don Jones,Corporate,Tennessee,Furniture,Furnishings,15.992,March,2018
326,US-2017-141544,2017-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,Technology,Phones,290.898,August,2017
327,US-2017-141544,2017-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Storage,54.224,August,2017
328,US-2017-141544,2017-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,Furniture,Chairs,786.744,August,2017
329,US-2017-141544,2017-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Labels,100.24,August,2017
330,US-2017-141544,2017-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Binders,37.764,August,2017
331,US-2017-150147,2017-04-25,Second Class,JL-15850,John Lucas,Consumer,Pennsylvania,Technology,Phones,82.8,April,2017
332,US-2017-150147,2017-04-25,Second Class,JL-15850,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,20.724,April,2017
333,US-2017-150147,2017-04-25,Second Class,JL-15850,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,4.896,April,2017
334,CA-2016-137946,2016-01-09,Second Class,DB-13615,Doug Bickford,Consumer,California,Office Supplies,Binders,4.752,January,2016
335,CA-2016-137946,2016-01-09,Second Class,DB-13615,Doug Bickford,Consumer,California,Technology,Copiers,959.984,January,2016
336,CA-2016-137946,2016-01-09,Second Class,DB-13615,Doug Bickford,Consumer,California,Office Supplies,Binders,14.368,January,2016
337,CA-2015-129924,2015-12-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,California,Office Supplies,Binders,7.712,December,2015
338,CA-2015-129924,2015-12-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,California,Furniture,Tables,698.352,December,2015
339,CA-2016-128167,2016-06-22,Second Class,KL-16645,Ken Lonsdale,Consumer,Utah,Office Supplies,Fasteners,4.96,June,2016
340,CA-2015-122336,2015-04-13,Second Class,JD-15895,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Art,17.856,April,2015
341,CA-2015-122336,2015-04-13,Second Class,JD-15895,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Binders,509.97,April,2015
342,CA-2015-122336,2015-04-13,Second Class,JD-15895,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Fasteners,30.992,April,2015
343,CA-2015-122336,2015-04-13,Second Class,JD-15895,Jonathan Doherty,Corporate,Pennsylvania,Technology,Phones,71.928,April,2015
344,US-2016-120712,2016-12-20,Standard Class,CS-12130,Chad Sievert,Consumer,Texas,Office Supplies,Storage,88.8,December,2016
345,CA-2018-169901,2018-06-15,Standard Class,CC-12550,Clay Cheatham,Consumer,California,Technology,Phones,47.976,June,2018
346,CA-2018-134306,2018-08-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,7.56,August,2018
347,CA-2018-134306,2018-08-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Paper,24.56,August,2018
348,CA-2018-134306,2018-08-07,Standard Class,TD-20995,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,12.96,August,2018
349,CA-2017-129714,2017-01-09,First Class,AB-10060,Adam Bellavance,Home Office,New York,Technology,Accessories,6.79,January,2017
350,CA-2017-129714,2017-01-09,First Class,AB-10060,Adam Bellavance,Home Office,New York,Office Supplies,Paper,24.56,January,2017
351,CA-2017-129714,2017-01-09,First Class,AB-10060,Adam Bellavance,Home Office,New York,Office Supplies,Binders,3.048,January,2017
352,CA-2017-129714,2017-01-09,First Class,AB-10060,Adam Bellavance,Home Office,New York,Office Supplies,Paper,49.12,January,2017
